"WHATZ":"Intersection":"WHATZ Intersection":40.3447944444:-118.466419444
"WHEEL":"Intersection":"WHEEL Intersection":41.0973722222:-124.236988889
"WHELE":"Intersection":"WHELE Intersection":46.5479777778:-117.070116667
"WHETO":"Intersection":"WHETO Intersection":33.9577555556:-116.614227778
"WHETS":"Intersection":"WHETS Intersection":32.0458555556:-110.470630556
"WHIFF":"Intersection":"WHIFF Intersection":44.2043583333:-122.065494444
"WHIGG":"Intersection":"WHIGG Intersection":35.507925:-115.523636111
"WHIMP":"Intersection":"WHIMP Intersection":36.3486916667:-119.96885
"WHITN":"Intersection":"WHITN Intersection":32.131825:-111.285227778
"WHRAY":"Intersection":"WHRAY Intersection":33.2815277778:-110.975891667
"WHSKY":"Intersection":"WHSKY Intersection":36.1533333333:-114.926111111
"WHTLE":"Intersection":"WHTLE Intersection":38.1515444444:-122.532802778
"WHYEE":"Intersection":"WHYEE Intersection":37.9207305556:-122.043394444
"WHYME":"Intersection":"WHYME Intersection":35.7325666667:-115.394180556
"WHYTE":"Intersection":"WHYTE Intersection":46.5784527778:-121.643669444
"WIBAG":"Intersection":"WIBAG Intersection":37.6579444444:-121.187597222
"WIBAT":"Intersection":"WIBAT Intersection":47.5711666667:-122.227555556
"WIBEB":"Intersection":"WIBEB Intersection":48.6125166667:-122.874983333
"WIBLU":"Intersection":"WIBLU Intersection":33.5603666667:-112.275888889
"WIBNI":"Intersection":"WIBNI Intersection":37.5167194444:-122.031363889
"WIBOK":"Intersection":"WIBOK Intersection":37.2791972222:-118.792452778
"WICKK":"Intersection":"WICKK Intersection":37.4387416667:-120.684961111
"WIDAD":"Intersection":"WIDAD Intersection":34.0533777778:-117.376530556
"WIDAK":"Intersection":"WIDAK Intersection":46.3908:-119.118694444
"WIDBO":"Intersection":"WIDBO Intersection":38.9445638889:-121.363219444
"WIDES":"Intersection":"WIDES Intersection":43.2557166667:-114.135919444
"WIDIX":"Intersection":"WIDIX Intersection":36.7569027778:-120.687644444
"WIDKO":"Intersection":"WIDKO Intersection":47.1900777778:-118.959972222
"WIDMR":"Intersection":"WIDMR Intersection":45.3959833333:-122.511113889
"WIDOP":"Intersection":"WIDOP Intersection":43.5145444444:-116.074227778
"WIDUG":"Intersection":"WIDUG Intersection":42.4853833333:-114.766702778
"WIGEB":"Intersection":"WIGEB Intersection":47.286275:-119.548472222
"WIGGL":"Intersection":"WIGGL Intersection":36.4214:-121.36145
"WIGGS":"Intersection":"WIGGS Intersection":32.4711833333:-114.553019444
"WIGIB":"Intersection":"WIGIB Intersection":48.1280833333:-122.155558333
"WIGMI":"Intersection":"WIGMI Intersection":46.7222944444:-122.988725
"WIGWM":"Intersection":"WIGWM Intersection":33.0723555556:-111.729602778
"WIJUT":"Intersection":"WIJUT Intersection":33.4877777778:-117.351666667
"WIJYI":"Intersection":"WIJYI Intersection":35.0213472222:-118.573502778
"WIKEX":"Intersection":"WIKEX Intersection":39.7040305556:-119.786775
"WIKIK":"Intersection":"WIKIK Intersection":46.467925:-120.721172222
"WIKIS":"Intersection":"WIKIS Intersection":43.4636777778:-116.189294444
"WIKLO":"Intersection":"WIKLO Intersection":40.54795:-117.183191667
"WIKUV":"Intersection":"WIKUV Intersection":48.0776611111:-122.957752778
"WILAB":"Intersection":"WILAB Intersection":36.7558138889:-119.680713889
"WILDR":"Intersection":"WILDR Intersection":33.0098972222:-112.2061
"WILIE":"Intersection":"WILIE Intersection":36.2731805556:-114.993358333
"WILIK":"Intersection":"WILIK Intersection":44.4096027778:-124.004841667
"WILKS":"Intersection":"WILKS Intersection":35.8801722222:-115.13835
"WILLD":"Intersection":"WILLD Intersection":38.9415361111:-121.362205556
"WILLK":"Intersection":"WILLK Intersection":42.2435138889:-121.780369444
"WILLO":"Intersection":"WILLO Intersection":38.7998555556:-121.383369444
"WILLW":"Intersection":"WILLW Intersection":35.9502138889:-114.878047222
"WILMA":"Intersection":"WILMA Intersection":33.7711583333:-118.259488889
"WILUP":"Intersection":"WILUP Intersection":33.7209083333:-112.093063889
"WIMAP":"Intersection":"WIMAP Intersection":46.74905:-117.088697222
"WIMBA":"Intersection":"WIMBA Intersection":38.2122694444:-121.942125
"WIMBU":"Intersection":"WIMBU Intersection":47.2347638889:-119.618211111
"WIMET":"Intersection":"WIMET Intersection":46.9788166667:-123.874208333
"WIMOL":"Intersection":"WIMOL Intersection":44.4321833333:-119.197583333
"WIMRI":"Intersection":"WIMRI Intersection":34.7161194444:-120.560163889
"WIMUK":"Intersection":"WIMUK Intersection":38.9579:-123.385488889
"WIMUL":"Intersection":"WIMUL Intersection":39.3138916667:-122.211533333
"WINCH":"Intersection":"WINCH Intersection":35.0734805556:-120.6628
"WINDS":"Intersection":"WINDS Intersection":35.8564861111:-114.598836111
"WINDY":"Intersection":"WINDY Intersection":37.2936:-121.183541667
"WINED":"Intersection":"WINED Intersection":39.3270583333:-118.616769444
"WINER":"Intersection":"WINER Intersection":35.0762222222:-113.151372222
"WINGI":"Intersection":"WINGI Intersection":47.646575:-117.551294444
"WINIE":"Intersection":"WINIE Intersection":34.1601277778:-119.074833333
"WINIM":"Intersection":"WINIM Intersection":47.4109555556:-120.676763889
"WINLO":"Intersection":"WINLO Intersection":46.4575722222:-123.101083333
"WINQY":"Intersection":"WINQY Intersection":41.0004777778:-117.86035
"WINRR":"Intersection":"WINRR Intersection":33.1186083333:-111.934780556
"WINRZ":"Intersection":"WINRZ Intersection":39.8676:-119.610255556
"WINUB":"Intersection":"WINUB Intersection":39.3371888889:-120.123127778
"WIPAK":"Intersection":"WIPAK Intersection":32.9918805556:-117.158741667
"WIPAM":"Intersection":"WIPAM Intersection":33.1263:-117.533719444
"WIPEB":"Intersection":"WIPEB Intersection":38.8107833333:-121.599366667
"WIPES":"Intersection":"WIPES Intersection":47.4129305556:-119.108172222
"WIPIR":"Intersection":"WIPIR Intersection":44.92785:-123.016147222
"WIPLO":"Intersection":"WIPLO Intersection":44.42965:-119.552255556
"WIPOG":"Intersection":"WIPOG Intersection":42.0712194444:-124.228202778
"WIPOM":"Intersection":"WIPOM Intersection":39.7090694444:-119.898108333
"WIPRO":"Intersection":"WIPRO Intersection":47.4847638889:-117.592619444
"WIPUL":"Intersection":"WIPUL Intersection":42.0126944444:-120.382544444
"WIRDI":"Intersection":"WIRDI Intersection":46.6092388889:-120.675505556
"WIRLU":"Intersection":"WIRLU Intersection":43.9856472222:-123.188327778
"WIRUS":"Intersection":"WIRUS Intersection":35.1703027778:-117.926411111
"WISAR":"Intersection":"WISAR Intersection":31.7941138889:-110.957183333
"WISBA":"Intersection":"WISBA Intersection":47.2250472222:-122.198880556
"WISBI":"Intersection":"WISBI Intersection":46.1758611111:-119.168011111
"WISEP":"Intersection":"WISEP Intersection":42.2500111111:-123.354880556
"WISIR":"Intersection":"WISIR Intersection":34.1035916667:-115.616322222
"WISSL":"Intersection":"WISSL Intersection":44.5970527778:-121.4164
"WISTO":"Intersection":"WISTO Intersection":36.5897944444:-114.949611111
"WISUP":"Intersection":"WISUP Intersection":33.9219861111:-117.718908333
"WISVU":"Intersection":"WISVU Intersection":39.4043111111:-122.087066667
"WITLA":"Intersection":"WITLA Intersection":35.9783027778:-115.350833333
"WITRO":"Intersection":"WITRO Intersection":47.7804611111:-120.136661111
"WITTT":"Intersection":"WITTT Intersection":39.2723777778:-119.658591667
"WITTY":"Intersection":"WITTY Intersection":45.5076583333:-122.403977778
"WIVUP":"Intersection":"WIVUP Intersection":47.6162055556:-117.433808333
"WIXIL":"Intersection":"WIXIL Intersection":34.2350638889:-115.741655556
"WIXOP":"Intersection":"WIXOP Intersection":46.3239111111:-116.568066667
"WIXOX":"Intersection":"WIXOX Intersection":44.4048055556:-118.980125
"WIZKY":"Intersection":"WIZKY Intersection":32.8168916667:-117.8444
"WLDKT":"Intersection":"WLDKT Intersection":32.2243527778:-111.067033333
"WLLMN":"Intersection":"WLLMN Intersection":33.7394944444:-111.964713889
"WLNUT":"Intersection":"WLNUT Intersection":34.0062777778:-117.840661111
"WLSSN":"Intersection":"WLSSN Intersection":36.9250277778:-121.611369444
"WN00":"Airport":"Kimshan Ranch Airport, Quilcene, WA":47.8400913889:-122.859608333
"WN01":"Heliport":"Seattle Private Number One Heliport, Seattle, WA":47.6214869444:-122.342348889
"WN04":"Airport":"Elk Heights Airport, Elk, WA":48.002:-117.263333333
"WN05":"Airport":"Harris Airport, Toledo, WA":46.5148291667:-122.792060278
"WN06":"Heliport":"Walla Walla General Hospital Heliport, Walla Walla, WA":46.0559697222:-118.330519444
"WN07":"Airport":"Decatur Shores Airport, Anacortes, WA":48.4998333333:-122.813777778
"WN08":"Airport":"Kendall Airstrip Airport, Kendall, WA":48.9148433333:-122.112928056
"WN10":"Airport":"Mount St Helen'S Aero Ranch Airport, Cougar, WA":45.9934438889:-122.379541944
"WN12":"Heliport":"Fishtrap Heliport, Olympia, WA":47.1492625:-122.870139167
"WN13":"Airport":"Vaughan Ranch Airfield Airport, Port Orchard, WA":47.4637077778:-122.569021389
"WN14":"Airport":"Pete'S Airport, Deer Park, WA":47.8415583333:-117.4468875
"WN15":"Airport":"Burnett Landing Airport, Wilkeson, WA":47.1296805556:-122.055972222
"WN16":"Heliport":"Komo Tv Heliport, Seattle, WA":47.6216666667:-122.344722222
"WN17":"Airport":"Hoverhawk Ranch Airport, Wenatchee, WA":47.3398488889:-120.316458056
"WN18":"Airport":"Becker'S Landing Airport, Anacortes, WA":48.4567708333:-122.539334444
"WN19":"Seaplane Base":"Gig Harbor Seaplane Base, Gig Harbor, WA":47.3398191667:-122.59013
"WN20":"Airport":"Van De Plasch Airport, Monroe, WA":47.8723219444:-121.922901667
"WN21":"Airport":"Lawson Airpark Airport, Port Angeles, WA":48.0814794444:-123.397962778
"WN22":"Heliport":"Lake Union Heliport, Seattle, WA":47.6523202778:-122.322904722
"WN23":"Airport":"Grand View Intl Airport, Sequim, WA":48.1017588889:-123.179623056
"WN26":"Airport":"Schoepflin Airport, Palouse, WA":46.8849694444:-117.076872222
"WN29":"Airport":"Blue Ribbon Airport, Sequim, WA":48.13025:-123.205520833
"WN30":"Airport":"Clinesmith Ranch Airport, Benge, WA":46.9198755556:-118.092176944
"WN31":"Airport":"Slinkard Airfield Airport, Mesa, WA":46.6031941667:-119.062786667
"WN32":"Heliport":"Newport Community Hosp Heliport, Newport, WA":48.1818497222:-117.049369444
"WN33":"Airport":"Columbia Ag 2 Airport, Pasco, WA":46.3804141667:-118.988338611
"WN35":"Airport":"Meadow Mist Airport, Ferndale, WA":48.9087233333:-122.564613056
"WN37":"Heliport":"Thompson Heliport, Port Angeles, WA":48.1106469444:-123.323793889
"WN38":"Heliport":"Ross Complex Heliport, Vancouver, WA":45.6681722222:-122.643708333
"WN40":"Airport":"Coupeville Airpark Airport, Coupeville, WA":48.1903752778:-122.642943611
"WN41":"Airport":"Redfern Aerodrome Airport, Sprague, WA":47.3044444444:-117.961666667
"WN42":"Airport":"Flying H Ranch Airport, Buckley, WA":47.1838513889:-122.119975833
"WN43":"Heliport":"Lower Granite Dam Heliport, Colfax, WA":46.66127:-117.437960278
"WN45":"Airport":"Take Five Airport, Yakima, WA":46.7806833333:-120.444230556
"WN47":"Airport":"Bear Valley Skyranch Airport, Mc Cleary, WA":47.0816666667:-123.270277778
"WN48":"Airport":"Kimbrel Farm Airport, Oakville, WA":46.7903772222:-123.310426944
"WN49":"Airport":"Flying S Airfield Airport, Sequim, WA":48.1217591667:-123.087954722
"WN50":"Heliport":"St Joseph Hospital Heliport, Tacoma, WA":47.24455:-122.447455556
"WN51":"Airport":"Bayview Farms Airport, Burlington, WA":48.5209397222:-122.465165833
"WN52":"Heliport":"Cougar Heliport, Cougar, WA":46.0509436111:-122.301207778
"WN53":"Airport":"Frontier Airpark Airport, Lake Stevens, WA":48.1104236111:-122.062836111
"WN54":"Airport":"Ellerport Airport, Newman Lake, WA":47.7348991667:-117.071313889
"WN55":"Airport":"Randle-Kiona Airpark Airport, Randle, WA":46.5114997222:-122.006205278
"WN56":"Heliport":"Columbia Basin Hospital Heliport, Ephrata, WA":47.314305:-119.547537778
"WN57":"Heliport":"Bade Rotor And Wing Svc Heliport, Little Rock, WA":46.9248202778:-123.009585
"WN58":"Heliport":"Capitol Medical Center Heliport, Olympia, WA":47.0434294444:-122.950975
"WN59":"Airport":"Nelsons Nitch Airport, Onalaska, WA":46.5376069444:-122.717893056
"WN61":"Airport":"Tai'S Landing Airport, Spokane, WA":47.7251713889:-117.2802125
"WN64":"Airport":"J K D Farms Airport, Ellensburg, WA":46.9742927778:-120.462011111
"WN65":"Airport":"My Airport, Elma, WA":46.9725961111:-123.4768275
"WN67":"Heliport":"Southwest Washington Medical Center Heliport, Vancouver, WA":45.6230444444:-122.579905556
"WN70":"Heliport":"Northwest Helicopters Heliport, Tumwater, WA":46.9748191667:-122.900138056
"WN71":"Heliport":"Evans Heliport, Bellevue, WA":47.6303769444:-122.176234167
"WN72":"Airport":"Kinch Farms Airport, Washtucna, WA":46.8648702778:-118.325249722
"WN73":"Heliport":"St Joseph Hospital Main Campus Heliport, Bellingham, WA":48.7748313889:-122.473779444
"WN74":"Airport":"Burnt Ridge Airstrip Airport, Onalaska, WA":46.5853838889:-122.626226111
"WN76":"Airport":"Bergseth Field Airport, Enumclaw, WA":47.2435738889:-121.924553889
"WN77":"Heliport":"Wnp-2 Plant Support Facility Heliport, Richland, WA":46.4643025:-119.341130833
"WN79":"Heliport":"Haley Heliport, Winslow, WA":47.7078744444:-122.524024444
"WN80":"Ultralight":"Walters Arv Ultralight, Kelso, WA":46.0978908333:-122.865386944
"WN81":"Heliport":"Ice Harbor Dam Heliport, Pasco, WA":46.2518025:-118.878888889
"WN82":"Heliport":"Ferry County Memorial Hospital Heliport, Republic, WA":48.6526627778:-118.730306389
"WN83":"Heliport":"Telephone Utilities/Tiw/ Heliport, Gig Harbor, WA":47.3312080556:-122.601519167
"WN84":"Heliport":"Lower Monumental Dam Heliport, Kahlotus, WA":46.5690294444:-118.536929444
"WN87":"Airport":"Bryan Airport, Enumclaw, WA":47.2085733333:-122.092614444
"WN88":"Airport":"Martin Airport, Ocean Park, WA":46.519265:-124.032385278
"WN91":"Heliport":"Evans Heliport, Redmond, WA":47.6742661111:-122.073733333
"WN92":"Airport":"Sky Meadows Airpark Airport, Spokane, WA":47.6085077778:-117.180757222
"WN93":"Heliport":"Park 90 Heliport, Seattle, WA":47.5845427778:-122.326236944
"WN94":"Heliport":"East Adams Rural Hospital Heliport, Ritzville, WA":47.1215388889:-118.371918333
"WN96":"Heliport":"Misty Isle Farms Heliport, Vashon Island, WA":47.4128766667:-122.370680278
"WNCHL":"Intersection":"WNCHL Intersection":35.0070722222:-116.183761111
"WNDEL":"Intersection":"WNDEL Intersection":40.3935611111:-120.316213889
"WNDML":"Intersection":"WNDML Intersection":37.5050888889:-121.465763889
"WNDSR":"Intersection":"WNDSR Intersection":38.6818083333:-122.478747222
"WNNDE":"Intersection":"WNNDE Intersection":36.127975:-115.140188889
"WNSLO":"Intersection":"WNSLO Intersection":47.6126916667:-122.382813889
"WOBED":"Intersection":"WOBED Intersection":48.6002972222:-122.829588889
"WOBOY":"Intersection":"WOBOY Intersection":33.0665972222:-111.374086111
"WOCIX":"Intersection":"WOCIX Intersection":32.1800333333:-109.972022222
"WODEN":"Intersection":"WODEN Intersection":42.3400638889:-114.265902778
"WODGO":"Intersection":"WODGO Intersection":44.2206472222:-123.246077778
"WODIN":"Intersection":"WODIN Intersection":37.3222222222:-117.090277778
"WODIP":"Intersection":"WODIP Intersection":32.7762972222:-116.995388889
"WODON":"Intersection":"WODON Intersection":32.7751777778:-116.740661111
"WODOR":"Intersection":"WODOR Intersection":33.422075:-117.083713889
"WODRI":"Intersection":"WODRI Intersection":31.5877388889:-110.220702778
"WODSO":"Intersection":"WODSO Intersection":36.614175:-109.886647222
"WODUN":"Intersection":"WODUN Intersection":33.3473333333:-117.301472222
"WODUR":"Intersection":"WODUR Intersection":38.6493305556:-122.869163889
"WOGIG":"Intersection":"WOGIG Intersection":35.1512333333:-119.329758333
"WOGIX":"Intersection":"WOGIX Intersection":32.6679333333:-114.604061111
"WOGOT":"Intersection":"WOGOT Intersection":47.6813111111:-122.150611111
"WOGRO":"Intersection":"WOGRO Intersection":41.3409805556:-121.064808333
"WOHLI":"Intersection":"WOHLI Intersection":37.4062888889:-122.375672222
"WOJYO":"Intersection":"WOJYO Intersection":47.7292166667:-122.305416667
"WOKEV":"Intersection":"WOKEV Intersection":39.1875416667:-119.706647222
"WOKIL":"Intersection":"WOKIL Intersection":33.1228638889:-119.260958333
"WOKRO":"Intersection":"WOKRO Intersection":33.7619861111:-117.771541667
"WOKSU":"Intersection":"WOKSU Intersection":36.5172722222:-110.379225
"WOLAV":"Intersection":"WOLAV Intersection":44.2447416667:-123.452702778
"WOLDA":"Intersection":"WOLDA Intersection":47.6182305556:-117.828238889
"WOLIP":"Intersection":"WOLIP Intersection":45.2426694444:-117.961772222
"WOLKU":"Intersection":"WOLKU Intersection":43.9679916667:-123.288213889
"WOLRI":"Intersection":"WOLRI Intersection":43.989225:-123.178688889
"WOMAS":"Intersection":"WOMAS Intersection":38.6704055556:-122.520005556
"WOMAV":"Intersection":"WOMAV Intersection":38.6303777778:-121.602352778
"WOMIM":"Intersection":"WOMIM Intersection":36.8396916667:-113.600816667
"WOMIX":"Intersection":"WOMIX Intersection":34.5680472222:-120.354580556
"WOMUN":"Intersection":"WOMUN Intersection":46.7569472222:-116.952433333
"WONEK":"Intersection":"WONEK Intersection":44.2437944444:-121.340261111
"WONEV":"Intersection":"WONEV Intersection":47.70405:-117.638547222
"WONGO":"Intersection":"WONGO Intersection":35.8739083333:-121.481852778
"WONIG":"Intersection":"WONIG Intersection":42.2239722222:-122.580825
"WONIT":"Intersection":"WONIT Intersection":43.6476027778:-116.471013889
"WONKU":"Intersection":"WONKU Intersection":47.2219305556:-123.131661111
"WONVO":"Intersection":"WONVO Intersection":39.4622611111:-118.732363889
"WOODD":"Intersection":"WOODD Intersection":45.4633333333:-122.486836111
"WOODI":"Intersection":"WOODI Intersection":47.7687388889:-121.86325
"WOODO":"Intersection":"WOODO Intersection":38.7533194444:-121.400461111
"WOOLI":"Intersection":"WOOLI Intersection":34.6602333333:-117.864844444
"WOPEN":"Intersection":"WOPEN Intersection":39.4885333333:-121.451144444
"WOPMA":"Intersection":"WOPMA Intersection":35.5480083333:-115.469802778
"WOPOD":"Intersection":"WOPOD Intersection":38.4392:-123.1573
"WOPOS":"Intersection":"WOPOS Intersection":32.7636305556:-116.619558333
"WORAT":"Intersection":"WORAT Intersection":43.5569305556:-116.476291667
"WOREM":"Intersection":"WOREM Intersection":46.5754333333:-120.976072222
"WORMO":"Intersection":"WORMO Intersection":31.9649666667:-110.666288889
"WORSH":"Intersection":"WORSH Intersection":33.5166666667:-118.05
"WORTH":"Intersection":"WORTH Intersection":39.6053944444:-119.735988889
"WORZO":"Intersection":"WORZO Intersection":33.863525:-111.426083333
"WOSAX":"Intersection":"WOSAX Intersection":47.5081527778:-117.589005556
"WOSEP":"Intersection":"WOSEP Intersection":43.5743138889:-116.101152778
"WOSIM":"Intersection":"WOSIM Intersection":36.8935333333:-119.926613889
"WOSKI":"Intersection":"WOSKI Intersection":38.7872861111:-121.563447222
"WOSKO":"Intersection":"WOSKO Intersection":43.6013972222:-111.745527778
"WOSMA":"Intersection":"WOSMA Intersection":37.3924611111:-119.850513889
"WOSOD":"Intersection":"WOSOD Intersection":37.5123277778:-120.050252778
"WOSUX":"Intersection":"WOSUX Intersection":44.0434944444:-123.0966
"WOTBI":"Intersection":"WOTBI Intersection":32.3214166667:-111.321027778
"WOTES":"Intersection":"WOTES Intersection":43.5998055556:-111.980547222
"WOTEX":"Intersection":"WOTEX Intersection":34.1567916667:-119.0772
"WOTIK":"Intersection":"WOTIK Intersection":47.56265:-122.317016667
"WOTKU":"Intersection":"WOTKU Intersection":47.1737111111:-119.035525
"WOTLO":"Intersection":"WOTLO Intersection":44.02235:-120.985319444
"WOTOK":"Intersection":"WOTOK Intersection":34.4901666667:-118.875352778
"WOTRO":"Intersection":"WOTRO Intersection":35.1688583333:-113.321022222
"WOTSU":"Intersection":"WOTSU Intersection":42.4609722222:-122.740372222
"WOULD":"Intersection":"WOULD Intersection":37.7745083333:-122.058063889
"WOVAB":"Intersection":"WOVAB Intersection":38.9279:-123.7822
"WOVOV":"Intersection":"WOVOV Intersection":40.7762583333:-124.235116667
"WOVRO":"Intersection":"WOVRO Intersection":36.8594777778:-120.465241667
"WOWAR":"Intersection":"WOWAR Intersection":37.5730638889:-120.855061111
"WOXAR":"Intersection":"WOXAR Intersection":37.2975055556:-121.858519444
"WOXEL":"Intersection":"WOXEL Intersection":32.8802472222:-117.090752778
"WOXOL":"Intersection":"WOXOL Intersection":47.4092777778:-119.184294444
"WOZER":"Intersection":"WOZER Intersection":46.2259083333:-119.066508333
"WPOUT":"Intersection":"WPOUT Intersection":37.1194861111:-122.292741667
"WRAPS":"Intersection":"WRAPS Intersection":37.8579444444:-120.783744444
"WRING":"Intersection":"WRING Intersection":35.5131555556:-118.874961111
"WRKHS":"Intersection":"WRKHS Intersection":46.7642555556:-122.230666667
"WRKMN":"Intersection":"WRKMN Intersection":38.9001888889:-123.206013889
"WS87":"Airport":"Port Field Airport, Twisp, WA":48.3318694444:-120.058252778
"WT00":"Heliport":"Grays Harbor Community Hospital Heliport, Aberdeen, WA":46.9797055556:-123.847138889
"WT01":"Airport":"Hillcrest Farms Airport, Ellensburg, WA":46.9491666667:-120.481111111
"WT02":"Heliport":"Hammer Evoc Skid Pad Heliport, Richland, WA":46.3580555556:-119.333611111
"WT03":"Airport":"River View Airpark Airport, Chelan, WA":47.9002777778:-119.895833333
"WT04":"Airport":"Silverbird Airport, Cheney, WA":47.5172222222:-117.534166667
"WT21":"Airport":"Radial Flyer Airport, Deer Park, WA":47.8945361111:-117.439808333
"WT22":"Heliport":"Graves Field Heliport Heliport, Seattle, WA":47.6581:-122.298380556
"WT24":"Airport":"Reed Airport, Cheney, WA":47.5227777778:-117.538055556
"WT28":"Heliport":"Kiwi Air Heliport, Clarkston, WA":46.4266666667:-117.058055556
"WT33":"Seaplane Base":"Skid Row Seaplane Base, Clarkston, WA":46.4239861111:-117.077925
"WT34":"Heliport":"Blaine Sectors Hqs Heliport, Blaine, WA":48.9755555556:-122.721388889
"WT44":"Airport":"Michair Airport, Cathlamet, WA":46.1773333333:-123.385
"WT70":"Heliport":"Diablo Heliport, Diablo, WA":48.7141388889:-121.139944444
"WT77":"Airport":"Rocky Bay Airport Airport, Vaughn, WA":47.3552222222:-122.790277778
"WT88":"Airport":"Hill Airport, Palouse, WA":46.841:-117.056280556
"WT89":"Heliport":"Tri-State Memorial Hospital Ems Heliport, Clarkston, WA":46.4019444444:-117.055555556
"WTSOX":"Intersection":"WTSOX Intersection":43.2795111111:-114.174591667
"WUBAN":"Intersection":"WUBAN Intersection":45.6668805556:-122.765069444
"WUBET":"Intersection":"WUBET Intersection":47.4688611111:-122.4647
"WUBRO":"Intersection":"WUBRO Intersection":37.7551972222:-120.801611111
"WUBUS":"Intersection":"WUBUS Intersection":38.3388833333:-121.823991667
"WUDAR":"Intersection":"WUDAR Intersection":31.9843805556:-110.644280556
"WUDEB":"Intersection":"WUDEB Intersection":46.4976194444:-120.217538889
"WUDGA":"Intersection":"WUDGA Intersection":44.0300277778:-123.201211111
"WUDIR":"Intersection":"WUDIR Intersection":36.4849805556:-109.489533333
"WUDKO":"Intersection":"WUDKO Intersection":38.2268277778:-122.550269444
"WUDNO":"Intersection":"WUDNO Intersection":46.6223611111:-120.759055556
"WUDUS":"Intersection":"WUDUS Intersection":34.0857527778:-117.663544444
"WUDVU":"Intersection":"WUDVU Intersection":39.3773777778:-120.108777778
"WUGEB":"Intersection":"WUGEB Intersection":37.9690222222:-122.399544444
"WUGIL":"Intersection":"WUGIL Intersection":44.6084805556:-124.068516667
"WUGOD":"Intersection":"WUGOD Intersection":32.9062333333:-109.697747222
"WUGOP":"Intersection":"WUGOP Intersection":35.8006777778:-120.545327778
"WUGPU":"Intersection":"WUGPU Intersection":45.5598666667:-122.506072222
"WUGUT":"Intersection":"WUGUT Intersection":48.8952805556:-122.537925
"WUGUX":"Intersection":"WUGUX Intersection":47.5532138889:-117.996316667
"WUJEG":"Intersection":"WUJEG Intersection":33.9768055556:-117.99775
"WUKAX":"Intersection":"WUKAX Intersection":39.2850138889:-123.614713889
"WUKIS":"Intersection":"WUKIS Intersection":47.6498305556:-122.288055556
"WULAS":"Intersection":"WULAS Intersection":45.3238277778:-122.920827778
"WULIP":"Intersection":"WULIP Intersection":47.6177694444:-120.087672222
"WULOV":"Intersection":"WULOV Intersection":32.3223916667:-110.994883333
"WUMKA":"Intersection":"WUMKA Intersection":39.5211083333:-119.7692
"WUMOX":"Intersection":"WUMOX Intersection":47.5855083333:-122.674122222
"WUMTA":"Intersection":"WUMTA Intersection":37.6985833333:-120.649797222
"WUMUT":"Intersection":"WUMUT Intersection":44.0184555556:-121.132622222
"WUNAD":"Intersection":"WUNAD Intersection":33.6385888889:-117.892338889
"WUNAK":"Intersection":"WUNAK Intersection":34.0569:-117.542433333
"WUNBA":"Intersection":"WUNBA Intersection":33.3298944444:-112.580502778
"WUNON":"Intersection":"WUNON Intersection":47.6048777778:-117.693136111
"WUNUB":"Intersection":"WUNUB Intersection":33.15185:-117.133369444
"WUNVA":"Intersection":"WUNVA Intersection":47.7307055556:-122.0467
"WUPEB":"Intersection":"WUPEB Intersection":34.1209694444:-118.314683333
"WUPRO":"Intersection":"WUPRO Intersection":46.5520527778:-120.316369444
"WURAG":"Intersection":"WURAG Intersection":43.5489888889:-116.4671
"WUREL":"Intersection":"WUREL Intersection":47.5554222222:-122.310183333
"WUREX":"Intersection":"WUREX Intersection":44.501475:-121.153427778
"WURIL":"Intersection":"WURIL Intersection":38.0115611111:-117.560247222
"WURIM":"Intersection":"WURIM Intersection":48.1055194444:-122.772613889
"WURMO":"Intersection":"WURMO Intersection":34.2536111111:-114.690555556
"WURUD":"Intersection":"WURUD Intersection":34.0616388889:-118.390888889
"WURUK":"Intersection":"WURUK Intersection":44.4120916667:-120.921144444
"WUSAR":"Intersection":"WUSAR Intersection":44.0591805556:-122.977330556
"WUSED":"Intersection":"WUSED Intersection":48.03015:-117.431486111
"WUSHU":"Intersection":"WUSHU Intersection":38.7636694444:-122.320952778
"WUSIM":"Intersection":"WUSIM Intersection":48.1527777778:-122.345
"WUSIV":"Intersection":"WUSIV Intersection":44.2897472222:-121.004494444
"WUSVI":"Intersection":"WUSVI Intersection":47.0476305556:-120.968986111
"WUSVU":"Intersection":"WUSVU Intersection":38.6944694444:-121.267616667
"WUTEN":"Intersection":"WUTEN Intersection":39.2502722222:-121.917516667
"WUTFY":"Intersection":"WUTFY Intersection":35.1149361111:-119.190511111
"WUTOX":"Intersection":"WUTOX Intersection":37.6346083333:-122.086869444
"WUTPU":"Intersection":"WUTPU Intersection":44.9320111111:-116.103230556
"WUTVI":"Intersection":"WUTVI Intersection":34.874275:-120.444447222
"WUVAG":"Intersection":"WUVAG Intersection":34.2426055556:-118.567769444
"WUVER":"Intersection":"WUVER Intersection":33.6515666667:-114.481633333
"WUVOK":"Intersection":"WUVOK Intersection":44.05995:-116.765841667
"WUVON":"Intersection":"WUVON Intersection":37.6126916667:-122.081383333
"WUXAK":"Intersection":"WUXAK Intersection":34.4305555556:-118.4525
"WUXOM":"Intersection":"WUXOM Intersection":39.4796305556:-119.738483333
"WUXUB":"Intersection":"WUXUB Intersection":31.5870416667:-110.367086111
"WWAVS":"Intersection":"WWAVS Intersection":36.7415305556:-121.894233333
